project,c_hash,date,msg
openmeetings,202fed7bed6d480e1cff0df0d416c2d3acc35a32,2019-03-06 11:08:56+07:00,[OPENMEETINGS-1856] sonar should be more happy
openmeetings,602a028925a5a389d11e2ff5c4ec55bb74bb14a8,2019-03-06 14:07:22+07:00,[OPENMEETINGS-1856] sonar should be more happy
openmeetings,3c812c41a12edec00358a0aaac11f16bb9d792ba,2019-03-13 23:17:13+07:00,[OPENMEETINGS-1856] some sonar issues are addressed
openmeetings,1c16b6d8d8087e5aa148b89d54ac59668c50aae3,2019-05-19 10:41:58+07:00,no jira: sonar host is removed
openmeetings,c13bc2768bb43c7bd9c5847fdd57b723f13ba6ba,2019-08-26 11:36:17+07:00,[OPENMEETINGS-2082] some Sonar reported issue are addressed
openmeetings,357ee24a252fcb6513784fca38bbe627deff461b,2020-02-28 16:16:43+07:00,[OPENMEETINGS-2176] some Sonar issues are addressed
openmeetings,bd2aa8af508d7f60308c9754e957b4b42de308ee,2020-03-06 11:45:30+07:00,[OPENMEETINGS-2176] some sonar issues should be addressed
openmeetings,304e5c62fbab47223e4e7b6bb8381a3c42048b24,2020-03-17 13:58:47+07:00,[OPENMEETINGS-2176] some sonar issues are addressed
openmeetings,ca8f5d0d76e02e8cfdcef305bf276450da791b5f,2020-09-09 11:31:11+07:00,[OPENMEETINGS-2427] sonar should be more happy
openmeetings,9674a786286b1e8f3fc7f956790bc79a2ed942e0,2020-09-09 20:45:14+07:00,[OPENMEETINGS-2427] sonar should be more happy
openmeetings,88ad533983ae8acbc2de1117185b51e20dad628e,2020-09-12 23:39:30+07:00,[OPENMEETINGS-2427] sonar should be more happy
openmeetings,04ca31004358ac3221253e55ef90967787d327d1,2020-09-13 15:32:24+07:00,[OPENMEETINGS-2427] sonar should be more happy
openmeetings,94cf5026c3bbc86bff215e7d07b2a2f90c65acfd,2020-09-13 23:00:44+07:00,[OPENMEETINGS-2427] sonar should be more happy
openmeetings,ef105b6704146b81bf702451d7f8652f97a82ed1,2020-10-14 20:09:28+07:00,[OPENMEETINGS-2239] some sonar issues
openmeetings,1c14c6683bcea29c9621c0b9d9204e0b0ec29575,2020-10-14 20:53:24+07:00,[OPENMEETINGS-2478] sonar should be more happy
openmeetings,265f035d7ce5347018c5207edbe84cd85517a13f,2020-10-23 23:12:02+07:00,[OPENMEETINGS-2478] some sonar issues are addressed
openmeetings,364b2b2918115888da1f10e313532a38f13fbac6,2020-11-26 23:42:27+07:00,[OPENMEETINGS-2478] sonar should be more happy
openmeetings,bba73d4e4e334da6c0ac91c34750d3b3a76a2a0d,2020-12-26 20:25:51+07:00,[OPENMEETINGS-2520] couple sonar issues are addressed
openmeetings,c8e552069d82188c2eea1167579af8822ea422d1,2021-02-23 11:29:07+07:00,[OPENMEETINGS-2577] sonar should be more happy
openmeetings,976a75fd8c3def17f4600d71e467a966930f9915,2021-02-23 11:32:20+07:00,[OPENMEETINGS-2520] sonar sould be more happy
openmeetings,e367a06d0918a766791f3476a545764b5091e94f,2021-03-03 11:51:22+07:00,[OPENMEETINGS-2520] sonar should be more happy
pdfbox,0601ee14e23752d5db5f5f282327b698b8a76dcf,2015-01-29 18:08:54+00:00,"PDFBOX-2576: remove double code; insert default to appease SonarQube

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1655775 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,0a200060c82e1e1237844fdb5563d4bf7d7701c0,2015-02-17 18:03:46+00:00,"PDFBOX-2576: change comments to appease SonarQube; add request for PDF to exception msg

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1660460 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,a482406ed5fbe70132f23472b8d333c5a669bbd8,2015-02-17 18:09:44+00:00,"PDFBOX-2576: change comments to appease SonarQube

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1660461 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,81f01a774acdfd41a7557db0368493aa63e9d3c1,2015-03-17 15:49:16+00:00,"PDFBOX-2576 avoid potential null pointer dereference as pointed by sonar

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1667336 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,338481145f082c4490cecf28f35732828140c19b,2015-06-16 11:37:32+00:00,"PDFBOX-2576: reformat comments to avoid SonarQube false positives; remove inner assignment

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1685766 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,1c5798e13b1cd7b25ca10f5c5974ad0919931c0d,2015-06-19 17:58:14+00:00,"PDFBOX-2576: modify comments to avoid SonarQube issue

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1686471 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,afe2fe59dd00bda96e17e7d16f11daec40068130,2015-06-24 22:42:09+00:00,"PDFBOX-2530: Move OverlayIcon to appease Sonar

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1687387 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,decbd35f60737c9a3ae2f96edb229fe529084d41,2015-06-28 14:00:14+00:00,"PDFBOX-2530: fix SonarQube issues, as done by Khyrul Bashar in GSoC2015

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1688016 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,fb7d442a693faffe3c4577d9558143dc98b8188e,2015-07-13 15:18:47+00:00,"PDFBOX-2852: fix SonarQube issues

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1690723 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,65265eafa5ac3663e7dcdfaa5e179276bd707a2c,2015-07-14 17:42:28+00:00,"PDFBOX-2530: fix SonarQube issues, as done by Khyrul Bashar in GSoC2015

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1691041 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,c65de821e2bf6c69ed7d4396e51a7314f60ea185,2015-07-24 19:29:13+00:00,"PDFBOX-2530: fix SonarQube issues, as done by Khyrul Bashar in GSoC2015

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1692571 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,0cb8d1144ac51a532a90932bc5373ad5f13c4405,2015-07-27 16:24:57+00:00,"PDFBOX-2530: fix SonarQube issues, as done by Khyrul Bashar in GSoC2015

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1692907 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,545511b7ab5e85866899e138677335b8f55cb80c,2015-08-25 16:54:49+00:00,"PDFBOX-2941: fix SonarQube issues, as done by Khyrul Bashar

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1697734 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,11d7bd39b904417f1a1fa575ef52f99137fa5a0a,2015-09-23 17:13:29+00:00,"PDFBOX-2941: fix SonarQube issues

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1704901 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,4fb0228b40bca36ce8db05577f4b8716f3087a72,2015-09-27 13:18:17+00:00,"PDFBOX-2852: fix SonarQube peeves, typos, reformat

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1705537 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,e726def7dac5e8cb0082b74c012649b00824a60f,2015-10-17 11:54:42+00:00,"PDFBOX-2852: avoid SonarQube warning

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1709141 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,2b9ac920400548940c4ef173e24998594e04f6f0,2015-11-19 18:04:37+00:00,"PDFBOX-3082: fix Sonar issues

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1715229 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,5ce76b146c171e86ee9e9016bf7f64717819b08a,2015-11-27 18:01:52+00:00,"PDFBOX-3103: fix SonarQube issues

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1716907 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,ae8c0fc6134a75e796f37ab5d4136c9caaa1f841,2015-12-04 16:42:00+00:00,"PDFBOX-3146: fix SonarQube issue

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1717992 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,9dbff919135400f2ad6ed19cfdba7fd4d53a4b2f,2015-12-22 12:36:58+00:00,"PDFBOX-2852: make utility class final and with private ctor for Sonar

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1721387 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,b1429879c73281c9970b1dbf201dc095882d7646,2015-12-31 10:25:53+00:00,"PDFBOX-2852: add default for Sonar

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1722434 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,79872387ba905fded0b8d135f30a093b74c6c348,2016-01-05 17:16:43+00:00,"PDFBOX-3163: SonarQube fixes

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1723132 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,ecafb1f0e2b1f00081652e74bde5d8cc4c44f3e2,2016-06-08 17:04:14+00:00,"PDFBOX-3017: SonarQube fixes

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1747418 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,4788754b92b7bdbfe5fac9989d389c539cb6c1dd,2016-06-18 11:01:17+00:00,"PDFBOX-3017: SonarQube fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1748961 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,01d65ba0ea85aa2233f5dca672a08642db2b8b19,2016-06-21 16:40:58+00:00,"PDFBOX-2852: SonarQube fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1749570 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,54b355f82c1f653f432c720514b87fe640a0284c,2016-06-22 16:54:23+00:00,"PDFBOX-2852: SonarQube fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1749740 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,d9841a0e20b1bd1ba746e390b44190873c1635de,2016-07-06 17:52:28+00:00,"PDFBOX-3403: Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1751717 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,95e2e36a8d4681e6a125b0157dcf1430dde133e0,2016-07-27 17:19:28+00:00,"PDFBOX-3375: sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1754317 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,96bd07de331846fed7772adc759794ba028015d7,2016-08-27 10:56:19+00:00,"PDFBOX-3475: sonarQube fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1757987 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,342df2b44351eae27665eb13bef9bd09ccb1caed,2016-09-18 11:56:25+00:00,"PDFBOX-2852: Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1761320 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,0f7fb434559fada5def2789c771827cb73d47e5a,2016-12-18 12:00:09+00:00,"adjust the name of the reactor build as it is used within sonar

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1774881 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,d798faa7bde5b79de54145d24abf3c61535a9159,2016-12-18 16:41:26+00:00,"PDFBOX-2852: Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1774904 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,e232047b99085322d14ee049431cf6360605a324,2017-01-26 16:35:19+00:00,"PDFBOX-2852: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1780423 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,5d894931af2cee34133977a00104745bc8077a81,2017-01-26 19:52:52+00:00,"PDFBOX-3000: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1780448 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,acea15ad4e08ca9b1045d932f39640913c186551,2017-01-29 12:23:01+00:00,"PDFBOX-3576: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1780785 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,10af2b48784be8ee105e5dff1f03dac35f6bf7ed,2017-02-18 13:51:28+00:00,"PDFBOX-2852: sonar fix: add an end condition to this loop

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1783547 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,bd64ba2976f61898f8b0eb2fe40ce9145063e2a0,2017-02-18 13:55:28+00:00,"PDFBOX-2852: sonar fix: add an end condition to this loop

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1783549 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,72d757785bb0f1befe9c7a0a65e001bba330dd81,2017-04-01 11:24:03+00:00,"PDFBOX-2852: sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1789788 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,1d489d0e3738a30bce368e0856189ab14555ae9e,2017-04-04 16:39:48+00:00,"PDFBOX-2852: sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1790147 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,854144557cc03d77fcf2410f553e40216361af13,2017-04-20 17:40:37+00:00,"PDFBOX-2852: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1792096 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,730f30052740989ba47f28e77facff2d80aefe64,2017-04-21 19:46:16+00:00,"PDFBOX-2852: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1792241 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,c0937ba7d0d9fbc1172c2937c395c25ade1de830,2017-04-24 16:44:25+00:00,"PDFBOX-2852: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1792517 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,0cf1f8fb2859977759fa14d48992e04ee9350642,2017-04-27 18:13:28+00:00,"PDFBOX-3313: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1792931 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,6d655aac39ebb6be39c921a434e5f4c7af8b7da1,2017-05-27 15:52:50+00:00,"PDFBOX-3811: sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1796424 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,29a29dccfad58d99d18a795b32bd6ddd174b2b7d,2017-05-27 16:27:46+00:00,"PDFBOX-3811: revert sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1796430 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,c73064e15244fce6a8d7af218c80721974cb2e96,2017-05-30 16:04:58+00:00,"PDFBOX-3811: improved sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1796886 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,f733c498480a4523b25fc011e404350d91d56950,2017-06-07 16:28:33+00:00,"PDFBOX-2852: remove "";"" because of Sonar false positive

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1797972 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,b0ebfa3ec5885d42111090555536607cfe704d45,2017-06-08 04:45:37+00:00,"PDFBOX-3819: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1798021 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,9e020a8a0f0af2208413ffbdc336d1f126f3ca0c,2017-06-14 14:50:37+00:00,"PDFBOX-3829: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1798693 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,a30e2febbeaf588a7aae50a030a0a6a1d455d90d,2017-06-27 18:50:46+00:00,"PDFBOX-2852: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1800081 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,35055e1e79749036d3887a42f8499c7ce43bcac5,2017-07-10 17:06:20+00:00,"PDFBOX-3863: sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1801501 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,756e7bd12b1e292965cec5c3160fda662fddb1a8,2017-10-26 15:04:47+00:00,"PDFBOX-1848: improve javadoc, sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1813416 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,f56367772e16ac598c8a54e44a8653e109e1d8bc,2017-10-26 17:14:40+00:00,"PDFBOX-1848: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1813433 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,66d36ca1a0c925c72c748da04da8633a77b2e577,2017-11-08 20:41:30+00:00,"PDFBOX-3992: sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1814639 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,58d53449305bc01f01e91c5f7432d2fded583c5f,2017-12-21 21:38:42+00:00,"PDFBOX-4044: sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1818983 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,ff2c84194c9bcf83a8448ffc76b70098c7bf3a97,2018-01-20 16:24:05+00:00,"PDFBOX-4071: sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1821761 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,ed46039cce6236b56217fb66f4e1a53d1e360ee6,2018-01-22 16:18:13+00:00,"PDFBOX-3353: sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1821886 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,fdc5b7544488fe0fd8c2e808876a601aea548163,2018-02-03 05:23:30+00:00,"PDFBOX-3353: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1823015 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,54de3276d3a98688ecd44d64eb311ffd7bda608d,2018-02-17 10:47:48+00:00,"PDFBOX-4106: modify map initialization for Sonar

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1824583 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,72249f6ff80519a3f3429942f15876f2021e2c5e,2018-02-28 17:36:57+00:00,"PDFBOX-4055: Sonar fix, change static variable in synchronized method

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1825589 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,b04d9ef04c8689542e99e677b4d4968ac827cd03,2018-03-01 07:45:00+00:00,"PDFBOX-4071: revert making field final due to Sonar confusion

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1825626 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,782feb4cb411ed7654cbf54e37a2bfd3b043727f,2018-03-01 19:45:47+00:00,"PDFBOX-4071: Sonar fix, move field up

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1825682 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,c0ddba5616b27cace9d49e112de0d8125b79f1da,2018-03-04 13:20:02+00:00,"PDFBOX-3340: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1825813 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,3636dbdd6c3f8013b1346973475d822702357728,2018-03-06 10:30:49+00:00,"PDFBOX-4122: remove not needed null check; avoid Sonar warning

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1825970 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,f84d98c47c24e27d5690b254ac94162f478dfbbe,2018-03-06 10:43:58+00:00,"PDFBOX-4122: add null check to please Sonar; added TODO to generally handle null being passed to public methods

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1825973 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,8340560cec4d8f0a438a7434ef4f67918d48d3c4,2018-03-08 19:13:47+00:00,"PDFBOX-4137: Sonar fix

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1826265 13f79535-47bb-0310-9956-ffa450edef68"
pdfbox,1e4f76091cc1f79d13c8854a9c731fd478972a26,2018-03-08 19:25:31+00:00,"PDFBOX-4137: Sonar fix; remove unused

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/trunk@1826267 13f79535-47bb-0310-9956-ffa450edef68"
